event_id,user_id,session_id,timestamp,key_index,hold_time_ms,flight_time_ms,typing_speed_wpm,key_pressure,is_backspace,is_pause,digraph_time_ms,trigraph_time_ms,label
231,1,S001G002,2026-02-05T18:50:13.930000,70,82.75,116.84,49.3,0.4389,0,0,160.09,237.55,genuine
232,1,S001G002,2026-02-05T18:50:13.561000,71,80.42,110.74,64.1,0.4652,0,0,179.33,262.59,genuine
233,1,S001G002,2026-02-05T18:50:13.176000,72,107.13,76.25,60.0,0.4286,0,0,166.43,285.05,genuine
234,1,S001G002,2026-02-05T18:50:15.403000,73,107.41,104.02,55.7,0.441,0,0,168.73,235.99,genuine
235,1,S001G002,2026-02-05T18:50:12.580000,74,81.25,88.99,70.2,0.4653,0,0,144.85,267.62,genuine
236,1,S001G002,2026-02-05T18:50:14.775000,75,94.27,102.78,42.6,0.4577,0,0,152.59,258.42,genuine
237,1,S001G002,2026-02-05T18:50:18.164000,76,116.11,123.22,48.4,0.5524,0,0,164.94,248.35,genuine
238,1,S001G002,2026-02-05T18:50:15.631000,77,91.66,112.12,52.8,0.4136,0,0,139.88,243.5,genuine
239,1,S001G002,2026-02-05T18:50:15.990000,78,90.66,114.99,52.6,0.4617,0,0,160.65,265.76,genuine
240,1,S001G002,2026-02-05T18:50:14.615000,79,99.45,86.39,34.1,0.5148,0,0,164.72,282.31,genuine
241,1,S001G003,2026-03-09T12:52:00,0,78.35,143.84,64.2,0.6009,0,0,151.47,242.59,genuine
242,1,S001G003,2026-03-09T12:52:00.201000,1,94.57,107.37,52.4,0.5552,1,0,140.67,290.33,genuine
243,1,S001G003,2026-03-09T12:52:00.338000,2,79.22,90.53,62.0,0.5688,0,0,210.41,255.05,genuine
244,1,S001G003,2026-03-09T12:52:00.603000,3,114.56,86.47,72.8,0.4863,0,0,150.97,334.08,genuine
245,1,S001G003,2026-03-09T12:52:00.748000,4,88.0,99.52,49.5,0.3874,0,0,170.53,268.55,genuine
246,1,S001G003,2026-03-09T12:52:01.255000,5,106.62,144.84,33.9,0.5285,0,0,121.42,242.79,genuine
247,1,S001G003,2026-03-09T12:52:01.056000,6,85.12,91.8,63.2,0.3985,0,0,186.12,290.02,genuine
248,1,S001G003,2026-03-09T12:52:01.477000,7,88.86,122.5,56.7,0.4729,0,0,113.5,221.86,genuine
249,1,S001G003,2026-03-09T12:52:01.792000,8,83.82,140.7,43.2,0.4838,0,0,147.88,280.1,genuine
250,1,S001G003,2026-03-09T12:52:01.665000,9,81.48,104.47,45.4,0.4771,0,0,154.77,295.69,genuine
251,1,S001G003,2026-03-09T12:52:01.960000,10,93.67,103.17,58.7,0.4276,0,0,125.13,283.82,genuine
252,1,S001G003,2026-03-09T12:52:02.376000,11,96.46,120.08,58.0,0.4024,0,0,178.47,286.9,genuine
253,1,S001G003,2026-03-09T12:52:02.016000,12,73.9,94.19,52.0,0.4764,0,0,152.94,228.6,genuine
254,1,S001G003,2026-03-09T12:52:02.795000,13,101.56,114.11,51.2,0.3818,0,0,155.67,283.28,genuine
255,1,S001G003,2026-03-09T12:52:03.164000,14,97.18,129.16,68.5,0.4388,0,0,152.71,232.02,genuine
256,1,S001G003,2026-03-09T12:52:02.715000,15,81.69,99.57,53.9,0.4748,0,0,127.96,307.46,genuine
257,1,S001G003,2026-03-09T12:52:03.232000,16,79.6,122.83,41.1,0.5083,0,0,132.39,238.61,genuine
258,1,S001G003,2026-03-09T12:52:03.400000,17,84.26,116.51,57.9,0.429,0,0,191.16,256.01,genuine
259,1,S001G003,2026-03-09T12:52:03.906000,18,87.4,129.64,44.5,0.4828,0,0,169.56,266.22,genuine
260,1,S001G003,2026-03-09T12:52:03.838000,19,92.45,110.03,31.2,0.4503,0,0,160.67,256.63,genuine
261,1,S001G003,2026-03-09T12:52:03.800000,20,105.13,84.87,48.6,0.4554,0,0,168.85,292.47,genuine
262,1,S001G003,2026-03-09T12:52:04.452000,21,82.21,130.5,46.0,0.407,0,0,171.19,243.73,genuine
263,1,S001G003,2026-03-09T12:52:05.522000,22,124.56,127.2,37.0,0.4382,0,0,168.65,280.92,genuine
264,1,S001G003,2026-03-09T12:52:04.416000,23,88.21,104.14,45.3,0.4129,0,0,174.53,260.97,genuine
265,1,S001G003,2026-03-09T12:52:04.776000,24,93.84,105.48,56.9,0.5042,0,0,151.57,246.94,genuine
266,1,S001G003,2026-03-09T12:52:05.325000,25,82.18,131.13,40.3,0.4318,0,0,140.33,269.25,genuine
267,1,S001G003,2026-03-09T12:52:05.382000,26,96.83,110.64,40.0,0.5168,0,0,162.15,230.98,genuine
268,1,S001G003,2026-03-09T12:52:05.697000,27,88.79,122.42,43.1,0.459,0,1,155.93,260.32,genuine
269,1,S001G003,2026-03-09T12:52:05.908000,28,88.75,123.07,32.8,0.5122,0,0,139.98,257.92,genuine
270,1,S001G003,2026-03-09T12:52:05.916000,29,79.49,125.04,40.6,0.4948,0,0,131.05,296.47,genuine
271,1,S001G003,2026-03-09T12:52:06.060000,30,102.4,99.74,53.5,0.4653,0,0,146.75,215.29,genuine
272,1,S001G003,2026-03-09T12:52:05.239000,31,72.03,97.58,51.1,0.4158,0,0,145.89,235.98,genuine
273,1,S001G003,2026-03-09T12:52:06.816000,32,102.86,111.02,59.0,0.4255,0,0,145.09,271.37,genuine
274,1,S001G003,2026-03-09T12:52:05.379000,33,81.6,82.03,47.0,0.5387,0,0,157.68,281.47,genuine
275,1,S001G003,2026-03-09T12:52:07.140000,34,87.22,122.93,61.1,0.4099,0,0,132.22,269.66,genuine
276,1,S001G003,2026-03-09T12:52:07.315000,35,117.71,91.69,58.0,0.4868,0,0,172.16,231.62,genuine
277,1,S001G003,2026-03-09T12:52:06.804000,36,112.84,76.9,53.7,0.4318,0,0,145.23,241.3,genuine
278,1,S001G003,2026-03-09T12:52:06.956000,37,72.2,116.5,55.0,0.437,0,0,157.92,274.15,genuine
279,1,S001G003,2026-03-09T12:52:08.550000,38,93.76,131.59,41.4,0.4849,0,0,130.95,263.89,genuine
280,1,S001G003,2026-03-09T12:52:08.970000,39,90.34,140.41,52.4,0.5436,0,0,143.87,274.13,genuine
281,1,S001G003,2026-03-09T12:52:08.120000,40,73.68,130.03,47.4,0.4451,0,1,153.77,326.08,genuine
282,1,S001G003,2026-03-09T12:52:10.250000,41,113.8,136.23,64.5,0.5497,0,0,142.14,211.24,genuine
283,1,S001G003,2026-03-09T12:52:07.644000,42,81.81,100.92,42.3,0.3936,0,0,134.66,250.78,genuine
284,1,S001G003,2026-03-09T12:52:08.299000,43,85.8,107.67,52.1,0.5187,0,0,114.21,260.72,genuine
285,1,S001G003,2026-03-09T12:52:08.756000,44,94.84,104.62,43.6,0.4704,1,0,139.64,227.82,genuine
286,1,S001G003,2026-03-09T12:52:09.900000,45,96.91,123.38,59.4,0.4509,0,0,174.71,299.61,genuine
287,1,S001G003,2026-03-09T12:52:08.464000,46,83.58,100.45,60.6,0.5632,0,0,156.93,220.33,genuine
288,1,S001G003,2026-03-09T12:52:09.447000,47,102.13,99.02,54.0,0.393,0,0,201.59,310.89,genuine
289,1,S001G003,2026-03-09T12:52:08.160000,48,79.14,90.97,39.8,0.5319,0,0,167.56,235.29,genuine
290,1,S001G003,2026-03-09T12:52:10.633000,49,87.54,129.89,51.7,0.4406,0,0,183.64,235.16,genuine
291,1,S001G003,2026-03-09T12:52:11.600000,50,109.16,123.03,51.7,0.4758,0,0,97.25,291.64,genuine
292,1,S001G003,2026-03-09T12:52:10.149000,51,54.51,144.58,42.8,0.5726,0,0,163.29,257.25,genuine
293,1,S001G003,2026-03-09T12:52:10.920000,52,88.76,121.38,41.6,0.4269,1,0,151.93,216.78,genuine
294,1,S001G003,2026-03-09T12:52:10.865000,53,87.11,118.68,56.7,0.5039,0,0,135.43,262.57,genuine
295,1,S001G003,2026-03-09T12:52:11.826000,54,103.73,115.77,65.7,0.5549,0,0,158.11,279.41,genuine
296,1,S001G003,2026-03-09T12:52:10.945000,55,94.16,105.79,58.9,0.437,0,0,177.16,236.06,genuine
297,1,S001G003,2026-03-09T12:52:11.032000,56,90.01,107.86,48.2,0.396,0,0,164.61,315.03,genuine
298,1,S001G003,2026-03-09T12:52:11.856000,57,107.48,101.08,55.4,0.4319,0,0,180.12,300.47,genuine
299,1,S001G003,2026-03-09T12:52:12.528000,58,84.12,132.33,46.3,0.4816,0,0,131.23,238.12,genuine
300,1,S001G003,2026-03-09T12:52:14.632000,59,85.55,162.64,56.1,0.5825,0,0,146.85,254.47,genuine
301,1,S001G003,2026-03-09T12:52:12.660000,60,77.91,133.47,37.0,0.4923,0,0,158.57,309.25,genuine
302,1,S001G003,2026-03-09T12:52:15.189000,61,116.08,133.42,53.7,0.5257,0,0,168.06,239.96,genuine
303,1,S001G003,2026-03-09T12:52:12.090000,62,84.64,111.17,58.0,0.2996,0,0,170.86,268.35,genuine
304,1,S001G003,2026-03-09T12:52:13.230000,63,119.43,91.37,57.6,0.4317,0,0,138.97,280.6,genuine
305,1,S001G003,2026-03-09T12:52:11.328000,64,82.12,95.06,56.2,0.4844,0,0,168.44,263.74,genuine
306,1,S001G003,2026-03-09T12:52:14.495000,65,84.31,139.04,39.7,0.4774,0,0,111.21,294.98,genuine
307,1,S001G003,2026-03-09T12:52:14.652000,66,92.8,130.18,51.0,0.4963,0,0,142.23,228.56,genuine
308,1,S001G003,2026-03-09T12:52:14.070000,67,93.03,117.75,54.1,0.4761,0,0,120.0,260.52,genuine
309,1,S001G003,2026-03-09T12:52:15.368000,68,91.41,134.63,34.3,0.4701,0,0,171.58,250.6,genuine
310,1,S001G003,2026-03-09T12:52:14.007000,69,78.17,125.58,78.1,0.4574,0,0,150.23,265.86,genuine
311,1,S001G003,2026-03-09T12:52:14.140000,70,96.98,105.2,66.4,0.5259,0,0,181.58,299.22,genuine
312,1,S001G003,2026-03-09T12:52:16.472000,71,117.19,115.47,53.3,0.4883,0,0,178.9,335.29,genuine
313,1,S001G003,2026-03-09T12:52:17.064000,72,114.41,122.99,39.9,0.4511,0,0,172.13,253.25,genuine
314,1,S001G003,2026-03-09T12:52:13.870000,73,99.7,91.02,62.5,0.5345,1,0,150.87,265.63,genuine
315,1,S001G003,2026-03-09T12:52:15.540000,74,71.04,139.38,41.2,0.5377,0,0,138.48,274.27,genuine
316,1,S001G003,2026-03-09T12:52:17.700000,75,86.38,149.65,46.2,0.4675,0,0,191.56,265.82,genuine
317,1,S001G003,2026-03-09T12:52:13.604000,76,90.37,89.09,48.0,0.4799,0,1,129.5,255.54,genuine
318,1,S001G003,2026-03-09T12:52:15.631000,77,91.51,112.13,66.5,0.4199,0,0,152.18,285.56,genuine
319,1,S001G003,2026-03-09T12:52:16.926000,78,105.27,112.54,47.1,0.6231,0,0,170.93,272.47,genuine
320,1,S001G003,2026-03-09T12:52:15.484000,79,99.51,97.28,46.8,0.5218,0,0,128.5,265.09,genuine
321,1,S001G004,2026-02-20T09:37:00,0,79.79,105.72,51.6,0.5124,0,0,166.72,222.3,genuine
322,1,S001G004,2026-02-20T09:37:00.187000,1,91.1,96.88,56.7,0.4671,0,0,146.95,257.69,genuine
323,1,S001G004,2026-02-20T09:37:00.468000,2,99.39,134.61,59.4,0.4098,0,0,151.35,288.52,genuine
324,1,S001G004,2026-02-20T09:37:00.660000,3,97.53,123.06,37.2,0.4274,0,1,166.13,243.61,genuine
325,1,S001G004,2026-02-20T09:37:00.892000,4,100.16,123.24,61.8,0.4269,0,0,161.99,266.1,genuine
326,1,S001G004,2026-02-20T09:37:01.040000,5,80.65,127.58,46.1,0.4698,0,0,158.95,270.12,genuine
327,1,S001G004,2026-02-20T09:37:01.038000,6,109.57,63.56,65.7,0.5448,0,0,140.73,235.27,genuine
328,1,S001G004,2026-02-20T09:37:01.701000,7,90.83,152.43,53.5,0.4915,0,0,186.92,313.66,genuine
329,1,S001G004,2026-02-20T09:37:01.568000,8,97.56,98.59,55.8,0.5332,0,0,165.7,239.47,genuine
330,1,S001G004,2026-02-20T09:37:02.079000,9,111.01,120.56,58.8,0.4893,0,0,160.92,261.21,genuine
331,1,S001G004,2026-02-20T09:37:01.890000,10,85.14,104.29,62.2,0.4534,0,0,154.95,282.56,genuine
332,1,S001G004,2026-02-20T09:37:02.805000,11,100.34,155.45,51.0,0.3886,0,0,191.8,263.06,genuine
333,1,S001G004,2026-02-20T09:37:02.592000,12,82.05,134.79,55.0,0.3413,0,0,164.45,290.32,genuine
334,1,S001G004,2026-02-20T09:37:03.315000,13,97.33,157.75,49.9,0.474,0,0,165.33,148.42,genuine
335,1,S001G004,2026-02-20T09:37:02.954000,14,97.86,113.27,47.0,0.4448,0,0,219.95,301.17,genuine
336,1,S001G004,2026-02-20T09:37:03.750000,15,96.81,153.92,44.8,0.4864,0,0,168.97,302.49,genuine
337,1,S001G004,2026-02-20T09:37:02.928000,16,98.9,84.95,51.9,0.4824,0,0,133.26,251.52,genuine
338,1,S001G004,2026-02-20T09:37:04.709000,17,106.39,171.47,45.8,0.5206,0,0,169.24,278.27,genuine
339,1,S001G004,2026-02-20T09:37:04.212000,18,95.14,139.49,53.2,0.6016,0,0,147.73,200.76,genuine
340,1,S001G004,2026-02-20T09:37:03.762000,19,98.38,99.72,54.8,0.5476,0,0,179.59,217.59,genuine
341,1,S001G004,2026-02-20T09:37:04.260000,20,104.0,109.93,49.8,0.5253,0,0,164.63,279.82,genuine
342,1,S001G004,2026-02-20T09:37:04.536000,21,113.42,103.26,49.8,0.5527,0,0,141.0,201.86,genuine
343,1,S001G004,2026-02-20T09:37:04.268000,22,94.19,100.58,50.0,0.4394,0,0,179.48,301.32,genuine
344,1,S001G004,2026-02-20T09:37:05.060000,23,121.43,98.95,71.8,0.3238,0,1,120.91,225.99,genuine
345,1,S001G004,2026-02-20T09:37:05.088000,24,100.89,111.87,44.4,0.344,0,0,161.25,351.56,genuine
346,1,S001G004,2026-02-20T09:37:06.425000,25,105.13,152.07,60.8,0.5486,0,0,142.14,274.29,genuine
347,1,S001G004,2026-02-20T09:37:05.564000,26,92.13,122.52,57.5,0.4691,1,0,151.21,187.9,genuine
348,1,S001G004,2026-02-20T09:37:05.454000,27,103.17,98.9,61.1,0.417,0,0,176.03,233.72,genuine
349,1,S001G004,2026-02-20T09:37:05.376000,28,89.21,103.49,61.1,0.5718,0,0,164.46,263.02,genuine
350,1,S001G004,2026-02-20T09:37:06.670000,29,98.04,132.32,41.5,0.462,0,0,134.06,243.5,genuine
351,1,S001G004,2026-02-20T09:37:06.120000,30,88.96,115.37,51.1,0.5033,0,0,167.88,278.63,genuine
352,1,S001G004,2026-02-20T09:37:07.533000,31,99.33,144.39,38.4,0.4537,0,0,157.47,276.09,genuine
353,1,S001G004,2026-02-20T09:37:05.344000,32,70.28,97.65,60.3,0.5019,0,0,142.75,231.97,genuine
354,1,S001G004,2026-02-20T09:37:06.996000,33,93.02,119.28,59.8,0.4936,0,0,149.75,294.73,genuine
355,1,S001G004,2026-02-20T09:37:06.460000,34,73.52,116.89,59.4,0.5322,0,0,142.15,290.39,genuine
356,1,S001G004,2026-02-20T09:37:07.980000,35,90.94,137.75,60.3,0.4772,1,0,152.77,255.51,genuine
357,1,S001G004,2026-02-20T09:37:07.884000,36,83.32,136.18,50.8,0.5473,0,0,165.65,238.14,genuine
358,1,S001G004,2026-02-20T09:37:06.364000,37,67.29,105.67,56.1,0.3506,0,0,182.9,239.3,genuine
359,1,S001G004,2026-02-20T09:37:06.802000,38,64.89,114.23,39.9,0.4978,0,0,157.53,248.08,genuine
360,1,S001G004,2026-02-20T09:37:09.165000,39,125.88,109.41,48.6,0.4813,0,0,93.83,307.25,genuine
361,1,S001G004,2026-02-20T09:37:06.480000,40,75.37,86.85,73.4,0.4639,0,0,141.61,286.06,genuine
362,1,S001G004,2026-02-20T09:37:08.856000,41,87.43,129.5,58.0,0.3551,0,0,136.32,262.12,genuine
363,1,S001G004,2026-02-20T09:37:08.652000,42,85.95,120.78,44.9,0.3861,0,0,148.45,261.23,genuine
364,1,S001G004,2026-02-20T09:37:09.804000,43,88.59,139.65,61.0,0.4367,0,0,152.69,261.3,genuine
365,1,S001G004,2026-02-20T09:37:09.548000,44,90.99,126.14,44.1,0.4003,1,0,149.75,285.81,genuine
366,1,S001G004,2026-02-20T09:37:07.155000,45,91.36,68.48,52.0,0.4798,0,0,152.56,300.81,genuine
367,1,S001G004,2026-02-20T09:37:09.016000,46,90.21,105.98,49.4,0.4917,0,0,164.24,245.42,genuine
368,1,S001G004,2026-02-20T09:37:09.635000,47,76.3,129.62,59.0,0.4857,0,0,159.36,206.37,genuine
369,1,S001G004,2026-02-20T09:37:09.168000,48,98.7,92.47,59.8,0.4977,0,0,181.42,216.93,genuine
370,1,S001G004,2026-02-20T09:37:10.633000,49,100.28,117.25,37.8,0.526,0,0,184.15,243.46,genuine
371,1,S001G004,2026-02-20T09:37:12.050000,50,88.57,152.71,52.7,0.387,0,1,138.28,295.48,genuine
372,1,S001G004,2026-02-20T09:37:13.005000,51,103.38,152.19,48.6,0.4238,0,0,156.77,220.7,genuine
373,1,S001G004,2026-02-20T09:37:11.648000,52,89.38,134.67,63.4,0.5101,0,0,138.88,230.46,genuine
374,1,S001G004,2026-02-20T09:37:11.978000,53,90.56,135.79,55.1,0.5717,0,1,181.5,243.68,genuine
375,1,S001G004,2026-02-20T09:37:11.016000,54,90.79,113.22,69.8,0.4687,0,0,143.86,241.93,genuine
376,1,S001G004,2026-02-20T09:37:11.605000,55,83.74,128.16,63.5,0.4695,0,0,149.55,274.94,genuine
377,1,S001G004,2026-02-20T09:37:10.416000,56,73.49,112.62,45.6,0.5018,0,0,154.1,280.23,genuine
378,1,S001G004,2026-02-20T09:37:15.105000,57,126.94,138.79,38.9,0.3963,0,0,170.11,250.72,genuine
379,1,S001G004,2026-02-20T09:37:14.326000,58,104.81,143.16,43.2,0.5561,0,0,140.86,228.18,genuine
380,1,S001G004,2026-02-20T09:37:10.266000,59,88.8,85.26,53.0,0.5158,0,0,187.58,276.9,genuine
381,1,S001G004,2026-02-20T09:37:11.580000,60,84.72,108.97,46.6,0.4642,0,0,181.82,241.73,genuine
382,1,S001G004,2026-02-20T09:37:10.980000,61,67.65,112.99,37.2,0.535,0,0,167.71,283.26,genuine
383,1,S001G004,2026-02-20T09:37:11.284000,62,99.83,82.21,65.8,0.5065,0,0,136.68,305.63,genuine
384,1,S001G004,2026-02-20T09:37:14.679000,63,84.28,148.76,59.4,0.448,0,0,117.53,277.62,genuine
385,1,S001G004,2026-02-20T09:37:09.920000,64,65.76,90.02,61.5,0.5814,0,0,144.58,283.64,genuine
386,1,S001G004,2026-02-20T09:37:15.795000,65,115.57,128.27,57.8,0.4958,0,0,175.39,248.17,genuine
387,1,S001G004,2026-02-20T09:37:15.048000,66,83.97,144.65,42.6,0.4826,0,0,155.68,264.36,genuine
388,1,S001G004,2026-02-20T09:37:15.946000,67,88.96,149.26,66.8,0.5192,0,0,180.46,288.3,genuine
389,1,S001G004,2026-02-20T09:37:12.376000,68,83.51,99.25,51.1,0.5267,1,0,154.62,270.16,genuine
390,1,S001G004,2026-02-20T09:37:15.939000,69,81.6,149.82,66.0,0.5025,0,0,150.58,240.69,genuine
391,1,S001G004,2026-02-20T09:37:16.100000,70,100.71,129.48,50.1,0.4402,0,0,148.78,313.36,genuine
392,1,S001G004,2026-02-20T09:37:13.206000,71,82.65,104.18,33.4,0.6173,0,0,148.78,281.54,genuine
393,1,S001G004,2026-02-20T09:37:15.768000,72,118.99,100.06,56.9,0.4356,0,0,154.3,226.7,genuine
394,1,S001G004,2026-02-20T09:37:16.790000,73,98.02,131.99,51.0,0.4608,0,0,150.81,264.49,genuine
395,1,S001G004,2026-02-20T09:37:16.576000,74,110.78,113.8,51.6,0.4636,0,0,138.59,292.35,genuine
396,1,S001G004,2026-02-20T09:37:15.075000,75,84.9,116.71,40.8,0.4424,0,0,148.68,246.25,genuine
397,1,S001G004,2026-02-20T09:37:14.744000,76,86.69,107.93,49.3,0.4837,0,0,164.12,275.88,genuine
398,1,S001G004,2026-02-20T09:37:17.094000,77,94.8,127.84,64.3,0.4645,0,0,155.37,274.71,genuine
399,1,S001G004,2026-02-20T09:37:15.444000,78,83.47,115.13,49.7,0.5183,1,0,188.63,235.08,genuine
400,1,S001G004,2026-02-20T09:37:15.247000,79,88.61,104.6,59.0,0.5296,0,0,156.43,288.28,genuine
401,1,S001G005,2026-02-07T12:29:00,0,114.2,126.48,40.2,0.551,0,0,148.1,273.22,genuine
402,1,S001G005,2026-02-07T12:29:00.187000,1,107.95,80.01,53.4,0.5023,0,0,196.25,220.56,genuine
403,1,S001G005,2026-02-07T12:29:00.474000,2,89.75,148.04,59.2,0.4329,0,0,120.37,281.92,genuine
404,1,S001G005,2026-02-07T12:29:00.537000,3,86.79,92.99,62.2,0.3625,0,0,148.62,182.69,genuine
405,1,S001G005,2026-02-07T12:29:00.808000,4,95.43,106.83,47.5,0.5275,0,0,130.37,232.97,genuine
406,1,S001G005,2026-02-07T12:29:00.805000,5,72.8,88.41,42.9,0.5393,0,0,115.27,271.22,genuine
407,1,S001G005,2026-02-07T12:29:01.230000,6,87.85,117.52,51.9,0.4651,0,0,155.68,218.46,genuine
408,1,S001G005,2026-02-07T12:29:01.834000,7,97.27,165.52,45.1,0.5199,0,0,127.58,286.33,genuine
409,1,S001G005,2026-02-07T12:29:01.528000,8,73.53,118.26,49.0,0.4493,0,0,154.65,263.55,genuine
410,1,S001G005,2026-02-07T12:29:01.890000,9,105.9,105.02,55.2,0.4029,0,0,149.27,290.83,genuine
411,1,S001G005,2026-02-07T12:29:02.280000,10,89.47,138.91,50.3,0.4159,0,0,132.46,279.99,genuine
412,1,S001G005,2026-02-07T12:29:02.552000,11,104.79,127.51,76.9,0.4038,0,1,152.53,271.16,genuine
413,1,S001G005,2026-02-07T12:29:02.064000,12,69.54,103.13,30.1,0.5095,0,0,130.01,249.85,genuine
414,1,S001G005,2026-02-07T12:29:02.600000,13,80.98,119.92,37.9,0.5196,0,0,159.93,226.18,genuine
415,1,S001G005,2026-02-07T12:29:02.590000,14,89.61,95.68,54.3,0.4449,0,1,139.58,300.11,genuine
416,1,S001G005,2026-02-07T12:29:02.805000,15,97.04,90.15,56.2,0.4508,0,0,171.34,222.07,genuine
417,1,S001G005,2026-02-07T12:29:03.312000,16,83.95,123.33,57.5,0.4802,0,0,162.84,249.14,genuine
418,1,S001G005,2026-02-07T12:29:03.825000,17,80.93,144.29,56.9,0.5499,0,0,174.16,245.68,genuine
419,1,S001G005,2026-02-07T12:29:03.258000,18,79.41,101.84,52.9,0.4756,0,0,132.77,282.85,genuine
420,1,S001G005,2026-02-07T12:29:03.990000,19,111.76,98.4,45.5,0.5464,0,0,180.27,293.14,genuine
421,1,S001G005,2026-02-07T12:29:03.720000,20,83.34,103.59,46.6,0.5152,0,0,157.19,296.76,genuine
422,1,S001G005,2026-02-07T12:29:04.515000,21,86.29,129.15,48.3,0.4811,0,0,118.59,262.09,genuine
423,1,S001G005,2026-02-07T12:29:04.202000,22,81.61,109.53,41.4,0.4642,0,0,150.21,221.98,genuine
424,1,S001G005,2026-02-07T12:29:04.761000,23,98.07,109.6,28.7,0.431,0,0,136.43,230.75,genuine
425,1,S001G005,2026-02-07T12:29:04.344000,24,93.22,88.42,42.1,0.3485,0,0,176.39,243.61,genuine
426,1,S001G005,2026-02-07T12:29:05.025000,25,101.65,99.81,53.4,0.4981,0,1,171.75,274.78,genuine
427,1,S001G005,2026-02-07T12:29:04.082000,26,100.16,57.3,48.3,0.4569,1,0,164.08,302.44,genuine
428,1,S001G005,2026-02-07T12:29:05.805000,27,83.34,132.34,43.8,0.4047,0,0,145.01,242.78,genuine
429,1,S001G005,2026-02-07T12:29:05.068000,28,69.54,112.29,39.7,0.4404,1,0,126.47,293.0,genuine
430,1,S001G005,2026-02-07T12:29:04.176000,29,79.06,65.71,58.1,0.5617,0,0,170.81,241.59,genuine
431,1,S001G005,2026-02-07T12:29:07.140000,30,94.87,143.64,44.5,0.4562,0,0,167.57,312.04,genuine
432,1,S001G005,2026-02-07T12:29:07.192000,31,96.93,135.88,52.7,0.4933,0,0,161.18,272.43,genuine
433,1,S001G005,2026-02-07T12:29:07.040000,32,90.31,130.67,68.2,0.5306,1,0,162.24,263.26,genuine
434,1,S001G005,2026-02-07T12:29:06.930000,33,107.52,102.79,40.3,0.4825,0,0,163.24,229.81,genuine
435,1,S001G005,2026-02-07T12:29:08.126000,34,109.95,129.08,49.4,0.325,0,0,170.47,298.17,genuine
436,1,S001G005,2026-02-07T12:29:07.280000,35,82.46,125.7,44.0,0.5347,0,0,183.38,253.75,genuine
437,1,S001G005,2026-02-07T12:29:07.020000,36,76.05,118.97,39.7,0.4715,0,0,158.71,309.48,genuine
438,1,S001G005,2026-02-07T12:29:07.659000,37,100.38,107.28,57.9,0.5887,0,0,168.63,281.64,genuine
439,1,S001G005,2026-02-07T12:29:07.638000,38,91.66,110.27,51.4,0.3702,0,0,140.26,268.63,genuine
440,1,S001G005,2026-02-07T12:29:07.215000,39,85.66,100.08,55.1,0.4932,0,0,129.49,257.82,genuine
441,1,S001G005,2026-02-07T12:29:09.560000,40,96.48,142.94,66.8,0.4908,0,0,176.47,212.32,genuine
442,1,S001G005,2026-02-07T12:29:07.544000,41,91.38,92.85,49.8,0.4796,0,1,155.82,258.38,genuine
443,1,S001G005,2026-02-07T12:29:09.198000,42,99.23,120.54,56.6,0.47,0,0,138.65,284.56,genuine
444,1,S001G005,2026-02-07T12:29:08.901000,43,83.0,124.95,56.1,0.4477,1,0,187.5,285.76,genuine
445,1,S001G005,2026-02-07T12:29:10.604000,44,115.73,126.09,61.6,0.4269,0,0,144.22,251.4,genuine
446,1,S001G005,2026-02-07T12:29:09.405000,45,103.25,105.85,51.0,0.4767,0,0,156.24,213.0,genuine
447,1,S001G005,2026-02-07T12:29:09.154000,46,98.32,100.86,47.3,0.4374,0,0,176.37,234.41,genuine
448,1,S001G005,2026-02-07T12:29:09.729000,47,93.95,114.0,49.5,0.4932,1,0,137.16,289.87,genuine
449,1,S001G005,2026-02-07T12:29:10.608000,48,99.61,122.02,38.2,0.4652,0,0,163.57,253.18,genuine
450,1,S001G005,2026-02-07T12:29:11.760000,49,99.19,140.9,57.6,0.4698,0,0,188.39,283.31,genuine
451,1,S001G005,2026-02-07T12:29:11.050000,50,108.08,113.19,50.2,0.4563,0,0,165.52,303.95,genuine
452,1,S001G005,2026-02-07T12:29:10.812000,51,103.49,109.01,47.1,0.45,0,0,164.99,298.99,genuine
453,1,S001G005,2026-02-07T12:29:11.648000,52,83.33,141.43,48.1,0.4586,0,0,168.72,261.86,genuine
454,1,S001G005,2026-02-07T12:29:12.243000,53,83.51,148.12,40.2,0.4506,0,0,149.28,242.21,genuine
455,1,S001G005,2026-02-07T12:29:10.584000,54,78.46,117.62,42.5,0.4808,0,0,171.1,278.54,genuine
456,1,S001G005,2026-02-07T12:29:09.900000,55,104.46,76.36,67.3,0.5018,0,0,187.29,229.92,genuine
457,1,S001G005,2026-02-07T12:29:09.128000,56,76.41,87.09,45.6,0.3819,0,1,154.14,329.96,genuine
458,1,S001G005,2026-02-07T12:29:10.317000,57,74.22,107.42,60.5,0.5052,0,0,163.66,253.97,genuine
459,1,S001G005,2026-02-07T12:29:11.658000,58,86.6,114.75,54.1,0.4647,0,0,187.14,261.36,genuine
460,1,S001G005,2026-02-07T12:29:11.505000,59,92.43,103.51,63.1,0.5113,0,0,176.67,305.23,genuine
461,1,S001G005,2026-02-07T12:29:12.480000,60,95.5,112.61,46.4,0.4734,0,0,145.14,234.94,genuine
462,1,S001G005,2026-02-07T12:29:11.590000,61,95.35,95.1,43.7,0.5758,1,0,198.87,314.18,genuine
