session_id,user_id,label,keystroke_count,mouse_event_count,session_duration_sec,avg_hold_time_ms,std_hold_time_ms,avg_flight_time_ms,std_flight_time_ms,typing_speed_wpm,avg_pressure,error_rate,avg_digraph_ms,avg_trigraph_ms,avg_mouse_velocity,avg_mouse_accel,avg_curvature,avg_jitter,avg_click_duration_ms,rhythm_consistency,data_familiarity_score,risk_score,authenticity_score
S009G006,9,genuine,80,120,343.3,99.54,23.9,134.59,29.28,17.5,0.6159,0.039,124.37,246.37,317.7,464.0,0.1032,3.461,133.2,0.8522,0.9424,0.0673,0.9297
S009G007,9,genuine,80,120,360.7,61.79,23.9,54.41,29.28,27.8,0.7402,0.0169,135.05,225.18,335.99,511.58,0.049,2.624,115.07,0.8722,0.7371,0.045,0.9454
S009G008,9,genuine,80,120,267.3,79.35,23.9,146.21,29.28,6.8,0.5965,0.0347,116.94,275.54,387.22,274.6,0.0645,2.764,125.69,0.8426,0.9062,0.0716,0.9565
S009G009,9,genuine,80,120,320.2,112.39,23.9,153.2,29.28,20.5,0.7296,0.0375,103.93,270.13,285.17,408.38,0.1106,2.636,125.88,0.7025,0.7589,0.0474,0.7823
S009G010,9,genuine,80,120,355.2,105.54,23.9,151.11,29.28,39.2,0.6767,0.0276,137.38,234.53,334.0,409.13,0.166,2.608,143.55,0.8671,0.919,0.1226,0.8687
S009G011,9,genuine,80,120,302.8,136.93,23.9,158.56,29.28,34.1,0.7239,0.0223,118.74,214.26,611.3,331.86,0.131,2.586,103.73,0.9255,0.8029,0.2199,0.8359
S009G012,9,genuine,80,120,299.6,34.57,23.9,193.76,29.28,23.5,0.6127,0.0325,140.56,221.89,341.41,607.8,0.0978,3.099,130.28,0.7817,0.7894,0.2052,0.7767
S009G013,9,genuine,80,120,203.3,83.65,23.9,170.45,29.28,27.3,0.7905,0.0337,123.49,255.2,477.16,423.55,0.12,2.457,117.52,0.8262,0.782,0.0005,0.8498
S009G014,9,genuine,80,120,354.0,96.06,23.9,180.94,29.28,35.6,0.6895,0.0198,96.95,218.86,454.42,712.75,0.123,2.924,128.17,0.9096,0.8212,0.2156,0.9413
S009G015,9,genuine,80,120,233.0,105.75,23.9,159.86,29.28,25.3,0.6342,0.022,122.06,241.44,472.2,376.74,0.0976,2.853,116.65,0.9157,0.9615,0.128,1
S009G016,9,genuine,80,120,366.3,120.79,23.9,150.26,29.28,35.7,0.5998,0.0306,137.79,244.31,218.34,380.18,0.1509,4.281,130.02,0.7286,0.8464,0,0.9065
S009G017,9,genuine,80,120,301.9,113.96,23.9,202.28,29.28,22.8,0.543,0.0264,137.01,231.24,440.98,552.74,0.1405,2.529,119.61,0.8604,0.792,0.0244,0.9338
S009G018,9,genuine,80,120,318.7,84.92,23.9,157.97,29.28,26.7,0.6722,0.0362,115.84,265.81,489.56,263.04,0.113,3.973,147.6,0.644,0.9642,0.0405,0.9093
S009G019,9,genuine,80,120,390.8,127.96,23.9,138.44,29.28,55.6,0.7115,0.024,122.25,213.95,448.57,408.29,0.1239,2.704,143.73,0.8854,1,0.0926,0.7199
S009G020,9,genuine,80,120,182.1,76.41,23.9,177.95,29.28,38.3,0.5514,0.0214,83.3,246.31,581.17,552.18,0.1159,2.538,128.53,0.965,0.7431,0.2026,0.9333
S009G021,9,genuine,80,120,316.9,150.67,23.9,127.73,29.28,31.9,0.695,0.0382,125.55,224.06,185.57,658.87,0.1065,4.058,130.91,0.9449,0.8671,0.2824,0.8301
S009G022,9,genuine,80,120,322.4,90.94,23.9,101.29,29.28,13.0,0.6914,0.0338,128.43,216.22,282.2,301.13,0.1732,3.052,110.0,0.8011,0.7726,0.2629,0.9722
S009G023,9,genuine,80,120,360.6,92.3,23.9,140.19,29.28,35.2,0.6277,0.031,104.12,251.8,851.79,322.48,0.1541,3.595,110.05,0.8319,1,0.2565,0.8794
S009G024,9,genuine,80,120,356.4,119.59,23.9,117.0,29.28,17.8,0.5817,0.0223,126.68,244.33,729.41,483.68,0.1451,2.597,108.13,0.7245,0.7943,0,0.9861
S009G025,9,genuine,80,120,263.4,93.35,23.9,68.42,29.28,29.1,0.634,0.0211,95.69,255.13,490.69,363.31,0.0693,3.295,122.03,0.834,0.9784,0.1481,1
S009G026,9,genuine,80,120,317.5,91.37,23.9,129.84,29.28,28.9,0.6299,0.0253,135.31,212.65,463.93,293.75,0.1556,2.506,136.27,0.7621,0.8146,0.1308,0.8958
S009G027,9,genuine,80,120,238.9,119.95,23.9,129.85,29.28,32.5,0.6106,0.0307,109.47,212.32,521.18,345.81,0.0526,2.874,137.04,0.7785,0.7849,0.1998,0.8959
S009G028,9,genuine,80,120,209.4,92.38,23.9,185.39,29.28,31.1,0.616,0.0337,128.28,252.54,354.96,288.87,0.0558,3.623,114.01,0.802,0.7419,0.1049,0.9375
S009G029,9,genuine,80,120,305.4,81.55,23.9,122.58,29.28,43.6,0.6469,0.03,116.46,266.09,414.19,645.96,0.0899,2.338,119.65,0.8476,0.7488,0.2218,0.8958
S009G030,9,genuine,80,120,307.3,119.79,23.9,128.12,29.28,24.9,0.7799,0.0238,100.0,248.78,312.9,402.63,0.1065,2.158,123.86,0.6644,0.9009,0.2824,0.9474
S009G031,9,genuine,80,120,234.1,101.77,23.9,81.03,29.28,36.9,0.6127,0.0364,138.49,272.66,494.04,725.38,0.1163,2.254,116.7,0.751,0.8544,0.1315,0.8028
S009G032,9,genuine,80,120,209.3,123.78,23.9,117.12,29.28,38.3,0.6612,0.0271,122.59,234.69,323.3,477.13,0.1718,3.025,107.23,0.7028,0.7826,0.16,0.9397
S009G033,9,genuine,80,120,238.5,83.61,23.9,123.1,29.28,20.2,0.6751,0.0132,113.09,249.81,511.9,523.68,0.1235,3.528,108.09,0.9201,0.8378,0.1306,0.773
S009G034,9,genuine,80,120,317.2,142.03,23.9,157.97,29.28,38.8,0.6658,0.0312,122.7,236.81,273.67,768.3,0.1085,3.081,129.71,0.8363,0.861,0.2174,0.8876
S009G035,9,genuine,80,120,348.3,128.04,23.9,87.12,29.28,32.1,0.7449,0.016,99.42,282.52,343.13,570.21,0.0643,3.07,128.8,0.7172,0.9003,0.211,0.9021
S009G036,9,genuine,80,120,270.9,129.52,23.9,94.37,29.28,15.5,0.8113,0.0341,144.03,260.95,402.61,471.91,0.107,2.362,96.37,0.8988,0.9905,0.1075,0.9845
S009G037,9,genuine,80,120,236.8,82.1,23.9,142.42,29.28,35.1,0.7717,0.0245,105.42,255.2,484.64,521.09,0.0745,2.894,105.05,0.8184,0.7749,0.0953,0.815
S009G038,9,genuine,80,120,230.4,111.62,23.9,84.55,29.28,40.3,0.6584,0.0293,131.37,240.32,42.7,659.47,0.0659,2.336,119.26,0.9691,0.8476,0.0145,0.8635
S009G039,9,genuine,80,120,348.2,102.09,23.9,94.78,29.28,39.1,0.6813,0.0366,102.62,220.84,522.8,527.9,0.1122,2.434,111.3,0.8456,0.7736,0,0.9773
S009G040,9,genuine,80,120,424.6,92.39,23.9,79.87,29.28,20.7,0.7014,0.0233,108.11,223.88,403.37,836.13,0.1034,2.376,160.11,0.8929,1,0.2038,0.9143
S009G041,9,genuine,80,120,253.5,107.1,23.9,138.58,29.28,23.7,0.6987,0.0334,113.0,252.76,494.57,309.93,0.1557,2.999,139.19,0.9296,0.8279,0,0.828
S009G042,9,genuine,80,120,291.3,75.22,23.9,121.1,29.28,28.0,0.7312,0.0236,102.15,266.64,489.11,601.86,0.1009,3.184,110.03,0.6859,0.9125,0.1898,0.9115
S009G043,9,genuine,80,120,294.6,107.03,23.9,125.35,29.28,32.3,0.5677,0.0454,104.13,269.24,449.97,272.73,0.121,2.545,104.42,0.769,0.9487,0.0705,0.9192
S009G044,9,genuine,80,120,411.5,94.81,23.9,169.38,29.28,26.3,0.7864,0.0184,137.05,237.25,621.11,366.28,0.1251,3.425,129.73,0.715,0.8412,0.1416,0.8922
S009G045,9,genuine,80,120,239.0,88.82,23.9,178.94,29.28,25.5,0.6376,0.0166,125.95,223.43,414.89,489.36,0.121,3.644,124.22,0.7048,0.9077,0.307,0.9755
S009G046,9,genuine,80,120,344.2,53.63,23.9,126.52,29.28,29.6,0.7458,0.0411,91.14,245.91,635.96,569.24,0.0963,3.117,108.13,0.8202,0.7594,0.4374,0.7968
S009G047,9,genuine,80,120,492.3,99.69,23.9,125.97,29.28,24.8,0.6221,0.0283,95.45,258.32,461.96,423.45,0.1066,2.935,127.56,0.8755,0.5457,0.282,0.8294
S009G048,9,genuine,80,120,238.7,88.48,23.9,133.16,29.28,25.5,0.686,0.0366,125.45,227.09,561.43,664.01,0.0807,2.997,101.13,0.7529,0.9863,0.091,0.8399
S009G049,9,genuine,80,120,246.5,110.11,23.9,110.82,29.28,21.1,0.74,0.0401,120.07,268.3,413.59,429.3,0.141,3.39,124.5,0.9269,0.8446,0.2581,0.8935
S009I000,9,impostor,80,120,343.9,103.23,20.01,95.3,34.25,69.7,0.5206,0.0571,200.5,182.29,360.45,359.38,0.0498,1.611,120.92,0.6431,0.2786,0.7953,0.3049
S009I001,9,impostor,80,120,508.5,96.68,13.84,84.0,50.61,47.4,0.7611,0.1136,117.62,131.55,533.79,860.95,0.1124,1.507,69.38,0.5103,0.4134,0.5851,0.3018
S009I002,9,impostor,80,120,451.1,171.19,29.82,165.31,46.53,36.5,0.669,0.0407,186.95,243.55,408.7,580.71,0.2025,4.812,104.45,0.4928,0.4769,0.6945,0.2269
S009I003,9,impostor,80,120,517.9,88.05,32.45,124.97,36.06,57.1,0.7805,0.1394,168.98,219.64,934.45,905.79,0.2565,2.501,101.81,0.5138,0.5154,0.7801,0.4622
S009I004,9,impostor,80,120,406.3,135.35,29.82,108.62,46.53,69.2,0.4693,0.0518,180.54,220.92,429.97,458.82,0.136,3.819,92.4,0.6291,0.4406,0.7825,0.2447
S009I005,9,impostor,80,120,320.9,96.83,17.29,103.02,51.84,36.5,0.4723,0.0417,130.1,213.51,371.93,661.46,0.2095,1.506,111.19,0.4152,0.2917,0.7879,0.3281
S009I006,9,impostor,80,120,488.5,189.72,29.82,36.71,46.53,26.5,0.8651,0.0204,185.06,256.41,488.26,1046.02,0.1392,4.033,111.2,0.5393,0.4607,0.5684,0.5184
S009I007,9,impostor,80,120,291.2,76.54,20.01,127.53,34.25,93.4,0.7469,0.0447,165.63,229.74,368.27,258.25,0.0179,2.819,80.81,0.6596,0.4004,0.7751,0.2438
S009I008,9,impostor,80,120,503.1,49.99,17.29,96.91,51.84,39.1,0.513,0.0489,151.57,237.97,645.15,869.78,0.1753,2.128,90.56,0.5517,0.4215,0.5217,0.2788
S009I009,9,impostor,80,120,532.4,87.71,12.16,175.36,27.07,62.0,0.7307,0.0923,109.8,314.82,305.12,177.35,0.184,2.718,136.2,0.4332,0.3467,0.8193,0.1589
S009I010,9,impostor,80,120,368.4,70.03,20.01,75.19,34.25,92.0,0.5445,0.0564,148.46,204.43,323.83,675.73,0.0657,2.343,96.77,0.6554,0.4813,0.6857,0.3201
S009I011,9,impostor,80,120,176.7,108.3,20.01,120.01,34.25,85.2,0.3775,0.0529,168.6,155.12,448.5,214.06,0.0211,2.283,120.46,0.526,0.4342,0.6244,0.2747
S009I012,9,impostor,80,120,461.6,86.21,32.45,101.33,36.06,57.4,0.5919,0.1297,190.23,224.99,587.99,1293.87,0.275,2.718,117.52,0.6755,0.5374,0.6886,0.2982
S009I013,9,impostor,80,120,303.4,83.53,17.29,137.97,51.84,43.4,0.5706,0.0494,139.3,208.41,663.56,807.3,0.2188,1.364,118.23,0.5201,0.5057,0.6942,0.2824
S009I014,9,impostor,80,120,323.2,78.74,16.48,100.94,26.75,56.5,0.499,0.0931,120.43,307.96,405.75,922.82,0.1672,3.758,120.55,0.7139,0.4547,0.7475,0.3149
S009I015,9,impostor,80,120,443.3,100.53,12.16,124.19,27.07,66.8,0.7537,0.0618,142.35,292.5,371.88,255.6,0.1618,3.72,125.33,0.5147,0.5076,0.7842,0.2955
S009I016,9,impostor,80,120,432.6,167.04,29.82,131.73,46.53,69.2,0.9585,0.0392,217.28,294.09,439.99,134.93,0.1358,4.511,80.13,0.5348,0.5055,0.7791,0.2222
S009I017,9,impostor,80,120,559.9,67.22,16.48,127.12,26.75,49.1,0.4406,0.0647,144.56,261.69,434.42,731.24,0.2006,3.354,126.12,0.5582,0.4307,0.6313,0.4328
S009I018,9,impostor,80,120,369.1,71.95,13.84,76.6,50.61,61.0,0.3769,0.0868,118.7,187.41,553.97,380.41,0,2.185,92.36,0.5764,0.3942,0.7129,0.3255
S009I019,9,impostor,80,120,294.5,68.67,12.16,139.43,27.07,64.4,0.5622,0.0723,155.93,308.08,484.86,865.2,0.2395,2.192,168.51,0.7232,0.4425,0.7223,0.371
S010G000,10,genuine,80,120,302.7,82.82,12.74,133.97,21.25,67.6,0.63,0.0181,190.27,111.58,595.85,251.3,0.1437,3.233,125.68,0.7715,0.7478,0.1203,0.8226
S010G001,10,genuine,80,120,345.3,75.71,12.74,120.87,21.25,60.6,0.5958,0.0115,201.33,139.23,621.94,481.07,0.1587,2.873,130.1,0.8384,0.9269,0.0543,0.9789
S010G002,10,genuine,80,120,284.0,85.98,12.74,110.24,21.25,75.0,0.647,0.0276,172.0,138.17,608.57,797.01,0.1467,3.384,129.79,0.9065,0.9049,0.1313,0.9585
S010G003,10,genuine,80,120,151.7,96.55,12.74,141.35,21.25,62.6,0.5321,0.0458,194.25,121.86,644.1,562.43,0.1206,4.019,131.64,1,1,0.3851,0.9083
S010G004,10,genuine,80,120,310.0,77.3,12.74,120.75,21.25,88.5,0.6845,0.025,200.58,145.25,698.07,895.67,0.1397,3.426,133.49,0.819,0.6696,0.0475,0.9546
S010G005,10,genuine,80,120,240.5,85.44,12.74,108.37,21.25,72.0,0.5519,0.0341,219.15,115.87,625.65,409.03,0.1347,4.071,139.25,0.7051,0.9323,0.0991,0.8113
S010G006,10,genuine,80,120,341.0,72.55,12.74,144.64,21.25,82.6,0.6593,0.0145,195.04,117.6,656.12,754.7,0.181,3.733,123.71,0.7698,0.8796,0.2502,0.7449
S010G007,10,genuine,80,120,303.8,77.38,12.74,107.74,21.25,60.2,0.6131,0.0335,172.91,119.94,706.91,386.13,0.1914,3.113,133.41,0.7539,0.8477,0.12,0.809
S010G008,10,genuine,80,120,275.3,85.25,12.74,120.04,21.25,54.2,0.6865,0.0312,204.58,129.03,592.38,884.31,0.2004,3.031,124.59,0.8228,0.7927,0.1944,0.9613
S010G009,10,genuine,80,120,202.8,90.9,12.74,95.37,21.25,65.3,0.3626,0.0235,215.84,138.74,605.78,532.95,0.1794,3.607,131.74,0.7756,0.9958,0.1866,0.8646
S010G010,10,genuine,80,120,215.3,52.05,12.74,99.85,21.25,67.9,0.5283,0.0415,197.08,146.87,618.88,673.57,0.1713,3.591,136.46,0.8836,0.9055,0.1191,0.8735
S010G011,10,genuine,80,120,360.0,100.16,12.74,117.9,21.25,61.7,0.5684,0.0351,161.12,118.68,508.38,712.14,0.1166,3.191,138.64,0.7985,0.9501,0.1656,0.9436
S010G012,10,genuine,80,120,310.7,65.21,12.74,126.69,21.25,68.1,0.6227,0.0199,163.87,130.36,653.45,543.31,0.1578,2.995,118.08,0.7935,0.7873,0.1693,0.7667
S010G013,10,genuine,80,120,235.3,50.25,12.74,115.61,21.25,71.7,0.5893,0.0206,187.95,108.7,659.94,494.53,0.1665,3.928,132.64,0.8537,0.8843,0.1008,0.8471
S010G014,10,genuine,80,120,302.9,76.51,12.74,149.14,21.25,59.5,0.6373,0.0027,179.93,113.86,691.07,491.47,0.151,3.723,123.71,0.8048,0.7304,0.1009,0.9041
S010G015,10,genuine,80,120,218.4,68.05,12.74,118.1,21.25,73.9,0.6547,0,202.42,112.81,711.52,441.79,0.1503,3.13,128.58,0.7485,1,0.009,0.9004
S010G016,10,genuine,80,120,355.4,88.06,12.74,108.42,21.25,61.0,0.5639,0.008,184.26,128.73,634.5,828.02,0.133,2.956,122.91,0.8749,0.6494,0.0849,0.9148
S010G017,10,genuine,80,120,324.1,75.5,12.74,151.69,21.25,66.3,0.5404,0.0207,206.78,170.02,625.42,580.82,0.184,3.294,116.97,0.791,0.8835,0.2071,0.828
S010G018,10,genuine,80,120,286.9,75.74,12.74,122.84,21.25,60.8,0.4602,0.029,173.58,128.01,616.87,776.96,0.1065,3.371,126.66,0.8642,0.9947,0.1563,0.9321
S010G019,10,genuine,80,120,260.6,89.26,12.74,124.86,21.25,74.9,0.5273,0.0295,173.4,138.74,578.36,736.48,0.1741,4.475,131.52,0.7534,0.8046,0.2007,0.8483
S010G020,10,genuine,80,120,331.0,90.89,12.74,135.79,21.25,70.1,0.8118,0.0181,227.71,133.81,675.96,624.64,0.203,3.254,145.23,0.8575,0.971,0,0.9496
S010G021,10,genuine,80,120,269.2,95.04,12.74,113.34,21.25,79.5,0.4945,0.0158,166.66,139.19,658.86,743.63,0.1906,3.937,139.81,0.7799,0.817,0.1098,0.9073
S010G022,10,genuine,80,120,385.2,100.22,12.74,163.02,21.25,63.9,0.6224,0.0164,176.46,138.69,599.42,583.69,0.1583,3.967,143.86,0.7565,0.7626,0,0.854
S010G023,10,genuine,80,120,330.6,62.49,12.74,137.09,21.25,46.6,0.6753,0.0293,203.64,117.21,590.77,736.34,0.2154,3.229,118.03,0.8,0.9558,0.1046,0.8004
S010G024,10,genuine,80,120,270.6,100.72,12.74,155.88,21.25,82.0,0.6007,0.0278,191.16,115.71,577.89,569.61,0.1477,3.314,146.73,0.9174,1,0.3612,0.9037
S010G025,10,genuine,80,120,183.6,79.65,12.74,145.66,21.25,77.7,0.8285,0.0187,181.71,144.76,523.58,579.12,0.1677,2.806,130.08,0.8145,0.8883,0.3691,0.8698
S010G026,10,genuine,80,120,281.9,82.06,12.74,168.8,21.25,48.3,0.7735,0.0273,180.53,136.57,677.57,601.86,0.1961,3.166,128.32,0.7729,0.829,0.0724,0.8296
S010G027,10,genuine,80,120,277.5,75.93,12.74,143.34,21.25,68.6,0.6091,0.0284,170.93,147.42,527.47,719.49,0.1199,2.948,130.17,0.7894,0.8409,0.0307,0.9566
S010G028,10,genuine,80,120,254.7,78.06,12.74,103.73,21.25,56.1,0.6428,0.0251,187.36,148.99,534.17,512.75,0.1343,3.518,132.02,0.9242,0.8445,0.0638,0.7928
S010G029,10,genuine,80,120,292.1,55.18,12.74,132.28,21.25,74.1,0.6074,0.0263,177.05,132.2,580.89,467.63,0.137,3.883,128.3,0.973,0.9136,0.1934,0.886
S010G030,10,genuine,80,120,250.5,78.43,12.74,118.1,21.25,69.2,0.794,0.0021,177.95,153.38,600.35,494.31,0.1737,3.137,132.33,0.8662,0.9245,0.0526,0.9222
S010G031,10,genuine,80,120,228.5,72.92,12.74,92.92,21.25,70.0,0.5789,0.0289,182.92,125.65,643.4,546.59,0.1038,2.68,149.15,0.8237,0.7512,0.1509,0.9167
S010G032,10,genuine,80,120,323.8,73.43,12.74,112.61,21.25,80.4,0.6063,0.0263,193.61,139.43,579.03,1119.54,0.1702,3.671,121.93,0.7517,0.9675,0.0794,0.9939
S010G033,10,genuine,80,120,224.5,64.0,12.74,148.95,21.25,70.8,0.4589,0.0218,177.26,156.28,657.3,918.85,0.1856,3.195,125.65,0.7712,0.799,0.1222,0.8724
S010G034,10,genuine,80,120,359.8,100.64,12.74,106.92,21.25,67.0,0.49,0.0149,219.59,155.71,672.04,576.0,0.2006,3.138,116.63,0.8937,1,0.2194,0.7911
S010G035,10,genuine,80,120,323.7,72.78,12.74,130.25,21.25,70.4,0.6587,0.0361,175.34,106.67,601.53,770.66,0.158,2.655,132.09,0.6797,0.7853,0.0948,0.9504
S010G036,10,genuine,80,120,340.1,62.47,12.74,132.69,21.25,69.8,0.4047,0.0218,174.3,103.58,737.34,416.73,0.1509,4.034,139.38,0.8665,0.8203,0.1466,1
S010G037,10,genuine,80,120,303.7,69.53,12.74,122.23,21.25,77.7,0.5687,0.0162,196.49,114.91,631.71,675.57,0.1596,3.557,144.6,0.9008,0.8954,0.0916,0.7919
S010G038,10,genuine,80,120,346.4,83.47,12.74,106.51,21.25,75.3,0.3431,0.0435,189.78,131.92,567.28,812.97,0.1513,2.902,137.8,0.6335,0.9233,0.1579,0.8539
S010G039,10,genuine,80,120,228.9,76.57,12.74,136.66,21.25,73.2,0.5407,0.0073,203.22,165.72,616.19,661.51,0.1541,3.301,117.88,0.7117,0.8459,0.1441,1
S010G040,10,genuine,80,120,418.5,72.61,12.74,144.79,21.25,90.1,0.5636,0.0075,184.6,110.19,591.26,753.89,0.1437,2.839,141.74,0.8619,0.9639,0.2167,0.7557
S010G041,10,genuine,80,120,296.6,79.88,12.74,107.5,21.25,68.8,0.4313,0.0295,209.91,164.19,576.24,853.02,0.1448,3.39,128.07,0.9407,0.8122,0.1176,0.9549
S010G042,10,genuine,80,120,262.4,70.29,12.74,103.15,21.25,62.8,0.4868,0.0231,183.17,139.96,643.5,414.86,0.1203,2.453,127.87,0.9142,0.9105,0.1045,0.8728
S010G043,10,genuine,80,120,293.2,103.06,12.74,125.93,21.25,70.4,0.5996,0.0387,218.33,115.41,654.06,521.72,0.1514,3.545,146.03,0.8759,1,0.1475,1
S010G044,10,genuine,80,120,239.1,73.52,12.74,147.41,21.25,63.2,0.6121,0.036,184.39,128.07,631.99,518.77,0.1825,3.681,146.73,0.7735,0.8742,0.2463,0.8531
S010G045,10,genuine,80,120,241.6,68.71,12.74,121.5,21.25,63.0,0.5705,0.035,200.49,132.57,593.04,470.75,0.1723,3.394,144.93,0.8915,0.8622,0.3171,0.9026
S010G046,10,genuine,80,120,325.6,83.96,12.74,148.31,21.25,66.9,0.531,0.0267,196.71,123.2,631.68,802.31,0.1317,3.126,125.15,0.7976,0.6965,0.0189,0.8076
S010G047,10,genuine,80,120,215.3,67.05,12.74,114.31,21.25,68.6,0.5439,0.0285,184.31,156.43,774.76,826.39,0.1558,3.256,127.65,0.7889,0.8647,0.0601,0.9957
S010G048,10,genuine,80,120,343.8,93.81,12.74,148.6,21.25,83.7,0.7149,0.0085,213.68,143.01,658.29,912.74,0.1938,3.23,141.73,0.8534,1,0.2195,0.7662
S010G049,10,genuine,80,120,367.1,80.39,12.74,189.2,21.25,77.8,0.7244,0.0096,201.13,105.98,597.9,387.71,0.1647,3.111,157.19,0.7685,0.7733,0.1559,0.8647
S010I000,10,impostor,80,120,339.7,89.32,27.55,50.77,26.94,64.4,0.5617,0.1424,146.69,285.61,282.13,927.2,0.2248,4.229,96.66,0.588,0.5036,0.6326,0.3426
S010I001,10,impostor,80,120,457.6,67.69,17.29,172.0,51.84,44.1,0.4426,0.0587,131.37,223.55,509.35,900.95,0.261,1.785,129.92,0.5614,0.4194,0.5353,0.3708
S010I002,10,impostor,80,120,330.4,74.16,12.16,168.3,27.07,66.3,0.6634,0.0711,154.3,287.23,348.63,503.26,0.1482,3.658,149.57,0.5736,0.4864,0.5334,0.3965
S010I003,10,impostor,80,120,519.4,82.77,16.48,127.77,26.75,34.4,0.4899,0.084,147.19,279.11,555.97,839.06,0.168,2.77,114.14,0.55,0.5886,0.7597,0.3036
S010I004,10,impostor,80,120,340.8,97.68,13.84,34.61,50.61,53.4,0.4627,0.1056,173.67,148.91,330.18,927.73,0,1.859,72.73,0.5008,0.4085,0.8505,0.3334
S010I005,10,impostor,80,120,267.2,91.13,27.55,112.78,26.94,70.8,0.7809,0.1373,141.27,282.3,272.1,1311.52,0.1678,4.126,105.12,0.5472,0.4227,0.803,0.3932
S010I006,10,impostor,80,120,390.6,132.88,31.07,92.07,38.06,49.0,0.7186,0.0479,140.53,237.52,469.53,601.43,0.0813,2.558,126.33,0.604,0.4868,0.6709,0.3824
S010I007,10,impostor,80,120,413.9,60.04,27.55,69.88,26.94,74.9,0.6931,0.1353,131.17,248.05,283.3,1118.37,0.1243,4.053,100.03,0.5033,0.6633,0.7131,0.3813
S010I008,10,impostor,80,120,259.5,80.06,31.07,187.46,38.06,25.1,0.6556,0.0332,143.98,239.2,440.95,433.85,0.1246,2.909,149.08,0.5296,0.4163,0.7382,0.2072
S010I009,10,impostor,80,120,395.8,106.27,12.16,195.58,27.07,60.7,0.5567,0.0732,126.84,357.54,290.21,624.73,0.1213,3.199,131.41,0.6586,0.4236,0.7875,0.3413
S010I010,10,impostor,80,120,300.2,94.91,17.29,165.81,51.84,30.4,0.4804,0.0506,118.29,262.27,534.91,841.49,0.2069,0.891,143.84,0.4871,0.4785,0.7056,0.3722
S010I011,10,impostor,80,120,574.1,98.28,12.16,121.33,27.07,79.5,0.5437,0.0682,119.77,321.71,488.53,333.55,0.2006,2.76,149.48,0.5208,0.2302,0.742,0.265
S010I012,10,impostor,80,120,318.3,90.65,17.29,102.24,51.84,50.7,0.4993,0.0606,139.22,212.91,445.68,617.65,0.1707,1.149,122.82,0.349,0.7459,0.6727,0.2898
S010I013,10,impostor,80,120,564.6,81.69,27.55,108.13,26.94,68.5,0.6489,0.151,144.82,242.43,199.63,780.15,0.1235,2.685,122.73,0.5445,0.4902,0.641,0.2753
S010I014,10,impostor,80,120,435.1,87.3,20.01,81.89,34.25,91.0,0.6121,0.0619,164.8,221.18,453.67,666.57,0.0142,2.318,87.87,0.5878,0.6379,0.8512,0.2684
S010I015,10,impostor,80,120,368.1,83.98,12.16,145.51,27.07,84.8,0.5864,0.0658,124.6,274.71,373.21,697.6,0.2173,3.417,134.54,0.673,0.3296,0.6597,0.4285
S010I016,10,impostor,80,120,439.4,179.21,29.82,175.31,46.53,54.4,0.8942,0.0425,194.65,197.5,407.4,301.83,0.1162,3.558,89.07,0.3951,0.4444,0.6346,0.1866
S010I017,10,impostor,80,120,379.9,104.74,16.48,63.67,26.75,46.2,0.4318,0.0833,172.29,262.62,505.67,872.19,0.1737,2.597,91.05,0.5018,0.4827,0.6276,0.3616
S010I018,10,impostor,80,120,337.4,92.29,16.48,147.09,26.75,53.2,0.4652,0.0835,188.49,259.55,351.71,908.43,0.1113,2.849,119.73,0.5064,0.4857,0.8219,0.2993
S010I019,10,impostor,80,120,374.4,81.88,32.45,126.53,36.06,65.6,0.714,0.1288,229.04,212.3,705.02,1160.27,0.2467,2.998,73.57,0.4876,0.3628,0.7581,0.1652
