event_id,user_id,session_id,timestamp,velocity_px_s,acceleration_px_s2,curvature,jitter_amplitude,click_duration_ms,dx,dy,event_type,direction_changes,label
228,1,S001G001,2026-01-20T00:00:05.350000,536.17,654.05,0.1611,3.2,,-128.5,236.8,scroll,3,genuine
229,1,S001G001,2026-01-20T00:00:05.400000,491.8,1082.98,0.1583,3.674,,4.8,53.2,move,5,genuine
230,1,S001G001,2026-01-20T00:00:05.450000,737.22,809.42,0.1119,4.024,,-28.8,1.6,move,2,genuine
231,1,S001G001,2026-01-20T00:00:05.500000,526.19,619.09,0.2049,4.309,,303.5,81.5,move,4,genuine
232,1,S001G001,2026-01-20T00:00:05.550000,614.69,861.17,0.1069,4.072,,250.2,63.2,move,3,genuine
233,1,S001G001,2026-01-20T00:00:05.600000,435.11,1054.77,0.078,4.166,,-84.0,63.2,move,1,genuine
234,1,S001G001,2026-01-20T00:00:05.650000,363.1,934.28,0.2077,3.421,95.83,-231.2,300.8,click,1,genuine
235,1,S001G001,2026-01-20T00:00:05.700000,373.21,1212.36,0.1346,3.643,,-12.5,186.1,move,0,genuine
236,1,S001G001,2026-01-20T00:00:05.750000,483.43,859.02,0.153,3.522,,-197.1,-12.9,move,2,genuine
237,1,S001G001,2026-01-20T00:00:05.800000,474.13,922.74,0.1243,4.771,106.03,-230.3,-29.4,click,0,genuine
238,1,S001G001,2026-01-20T00:00:05.850000,544.18,1055.64,0.1239,3.526,,-68.8,-100.4,move,3,genuine
239,1,S001G001,2026-01-20T00:00:05.900000,498.42,828.39,0.1164,3.798,,-34.4,-5.5,scroll,4,genuine
240,1,S001G001,2026-01-20T00:00:05.950000,425.81,667.91,0.1304,3.684,,28.7,-31.1,move,1,genuine
241,1,S001G002,2026-01-23T00:00:00,533.65,788.84,0.1356,3.724,,-80.9,-180.7,scroll,2,genuine
242,1,S001G002,2026-01-23T00:00:00.050000,533.92,815.54,0.1016,3.52,,54.7,-101.8,move,3,genuine
243,1,S001G002,2026-01-23T00:00:00.100000,685.39,721.52,0.1605,3.007,,-127.5,-237.4,move,0,genuine
244,1,S001G002,2026-01-23T00:00:00.150000,620.31,1090.49,0.1988,3.473,,38.5,31.0,move,4,genuine
245,1,S001G002,2026-01-23T00:00:00.200000,431.7,818.17,0.1125,3.886,,-350.5,20.9,move,4,genuine
246,1,S001G002,2026-01-23T00:00:00.250000,484.79,719.31,0.1321,3.108,84.29,-168.7,-157.7,click,1,genuine
247,1,S001G002,2026-01-23T00:00:00.300000,644.89,650.42,0.1799,3.143,,144.8,210.7,move,0,genuine
248,1,S001G002,2026-01-23T00:00:00.350000,595.93,507.16,0.1963,3.202,,202.4,-130.8,move,3,genuine
249,1,S001G002,2026-01-23T00:00:00.400000,454.59,781.53,0.1635,4.011,113.88,202.9,-19.7,click,0,genuine
250,1,S001G002,2026-01-23T00:00:00.450000,740.2,1242.36,0.1598,2.894,,138.9,59.3,move,3,genuine
251,1,S001G002,2026-01-23T00:00:00.500000,435.65,658.97,0.0932,3.095,,-84.0,89.9,move,2,genuine
252,1,S001G002,2026-01-23T00:00:00.550000,632.7,639.65,0.1153,3.234,,142.2,144.6,move,3,genuine
253,1,S001G002,2026-01-23T00:00:00.600000,466.25,924.3,0.1088,4.069,124.97,234.4,-226.0,click,5,genuine
254,1,S001G002,2026-01-23T00:00:00.650000,482.93,1080.86,0.1279,4.215,,-279.9,-109.7,move,4,genuine
255,1,S001G002,2026-01-23T00:00:00.700000,437.64,913.91,0.2037,3.009,,132.5,9.7,move,4,genuine
256,1,S001G002,2026-01-23T00:00:00.750000,538.3,1154.39,0.1209,3.481,,-300.0,-507.9,move,4,genuine
257,1,S001G002,2026-01-23T00:00:00.800000,627.66,968.99,0.1468,3.576,,54.8,112.0,move,5,genuine
258,1,S001G002,2026-01-23T00:00:00.850000,571.42,902.51,0.104,3.213,,119.8,-31.3,move,4,genuine
259,1,S001G002,2026-01-23T00:00:00.900000,424.92,656.92,0.1239,4.061,,486.6,101.5,move,2,genuine
260,1,S001G002,2026-01-23T00:00:00.950000,387.35,1172.82,0.1491,3.233,,-82.6,79.2,move,0,genuine
261,1,S001G002,2026-01-23T00:00:01,542.58,645.65,0.0827,3.723,,246.4,-129.7,move,2,genuine
262,1,S001G002,2026-01-23T00:00:01.050000,411.64,889.06,0.0855,3.829,101.42,43.6,109.9,click,2,genuine
263,1,S001G002,2026-01-23T00:00:01.100000,561.01,627.43,0.2033,3.581,,-191.2,308.0,move,5,genuine
264,1,S001G002,2026-01-23T00:00:01.150000,345.1,1009.03,0.2048,3.774,,96.3,-140.2,move,1,genuine
265,1,S001G002,2026-01-23T00:00:01.200000,437.72,1145.76,0.1637,3.717,,-332.0,-97.7,move,4,genuine
266,1,S001G002,2026-01-23T00:00:01.250000,283.24,902.73,0.0878,4.037,,-24.8,420.6,move,2,genuine
267,1,S001G002,2026-01-23T00:00:01.300000,608.32,818.14,0.1725,3.389,,173.5,162.3,move,5,genuine
268,1,S001G002,2026-01-23T00:00:01.350000,512.63,1116.95,0.1797,3.813,112.6,156.2,-358.0,click,5,genuine
269,1,S001G002,2026-01-23T00:00:01.400000,478.16,925.46,0.1267,4.208,,-73.6,-161.3,move,1,genuine
270,1,S001G002,2026-01-23T00:00:01.450000,769.64,1018.22,0.1804,4.435,,-372.5,-21.2,move,4,genuine
271,1,S001G002,2026-01-23T00:00:01.500000,533.35,1032.44,0.2094,4.501,,120.2,-102.3,move,5,genuine
272,1,S001G002,2026-01-23T00:00:01.550000,605.04,810.44,0.0927,3.599,,103.7,145.3,move,0,genuine
273,1,S001G002,2026-01-23T00:00:01.600000,346.58,602.54,0.1613,3.681,,10.3,12.4,move,5,genuine
274,1,S001G002,2026-01-23T00:00:01.650000,664.5,734.01,0.1229,3.59,,-168.2,-7.4,move,2,genuine
275,1,S001G002,2026-01-23T00:00:01.700000,504.31,996.46,0.1753,3.667,,62.4,145.6,move,2,genuine
276,1,S001G002,2026-01-23T00:00:01.750000,493.19,1056.17,0.1727,3.475,,-58.3,-310.8,move,2,genuine
277,1,S001G002,2026-01-23T00:00:01.800000,594.47,632.03,0.1783,2.657,,444.3,-198.4,move,0,genuine
278,1,S001G002,2026-01-23T00:00:01.850000,674.86,908.19,0.1757,4.107,,24.9,-99.8,scroll,2,genuine
279,1,S001G002,2026-01-23T00:00:01.900000,577.79,881.45,0.1856,3.1,,36.0,-101.7,move,1,genuine
280,1,S001G002,2026-01-23T00:00:01.950000,312.51,834.06,0.2118,3.306,,-38.9,-10.3,move,1,genuine
281,1,S001G002,2026-01-23T00:00:02,540.53,555.28,0.1457,3.724,,-59.5,-88.3,move,5,genuine
282,1,S001G002,2026-01-23T00:00:02.050000,506.98,645.36,0.1331,2.638,,-102.7,34.2,move,0,genuine
283,1,S001G002,2026-01-23T00:00:02.100000,488.6,297.19,0.2186,4.302,,168.2,59.5,move,2,genuine
284,1,S001G002,2026-01-23T00:00:02.150000,536.05,782.62,0.1162,3.911,110.47,0.8,-144.7,click,5,genuine
285,1,S001G002,2026-01-23T00:00:02.200000,748.51,756.04,0.149,3.736,102.43,126.1,78.1,click,0,genuine
286,1,S001G002,2026-01-23T00:00:02.250000,560.92,555.61,0.1014,3.504,,-47.0,264.2,move,1,genuine
287,1,S001G002,2026-01-23T00:00:02.300000,463.49,687.97,0.1998,3.146,,145.7,289.8,move,4,genuine
288,1,S001G002,2026-01-23T00:00:02.350000,459.1,1160.43,0.1569,4.13,,-393.3,-6.3,move,1,genuine
289,1,S001G002,2026-01-23T00:00:02.400000,431.45,1135.37,0.1523,3.951,144.59,124.6,-178.9,click,5,genuine
290,1,S001G002,2026-01-23T00:00:02.450000,652.75,853.68,0.1766,3.131,116.81,423.6,202.7,click,5,genuine
291,1,S001G002,2026-01-23T00:00:02.500000,637.13,732.79,0.1261,3.697,,97.4,-177.0,move,1,genuine
292,1,S001G002,2026-01-23T00:00:02.550000,433.02,630.87,0.1235,4.358,,-290.8,-220.1,move,2,genuine
293,1,S001G002,2026-01-23T00:00:02.600000,389.19,1214.31,0.1243,2.539,,39.0,89.4,move,2,genuine
294,1,S001G002,2026-01-23T00:00:02.650000,537.32,484.06,0.165,2.76,127.76,-232.4,119.8,click,3,genuine
295,1,S001G002,2026-01-23T00:00:02.700000,464.92,668.32,0.1815,3.561,108.11,-227.9,-159.3,click,4,genuine
296,1,S001G002,2026-01-23T00:00:02.750000,541.47,968.64,0.1909,3.54,,485.2,220.3,move,1,genuine
297,1,S001G002,2026-01-23T00:00:02.800000,441.02,910.54,0.1487,4.208,,-121.3,-213.4,scroll,5,genuine
298,1,S001G002,2026-01-23T00:00:02.850000,568.13,526.69,0.1109,4.091,,-96.7,123.0,move,4,genuine
299,1,S001G002,2026-01-23T00:00:02.900000,559.57,971.69,0.112,3.407,,67.8,94.1,move,3,genuine
300,1,S001G002,2026-01-23T00:00:02.950000,395.74,862.85,0.0982,2.697,,-25.9,86.3,move,0,genuine
301,1,S001G002,2026-01-23T00:00:03,436.17,348.33,0.1405,4.144,,-50.6,-41.9,move,2,genuine
302,1,S001G002,2026-01-23T00:00:03.050000,379.46,754.05,0.1763,2.945,,511.2,-178.3,move,2,genuine
303,1,S001G002,2026-01-23T00:00:03.100000,668.24,888.18,0.1548,4.018,,198.7,-61.8,move,2,genuine
304,1,S001G002,2026-01-23T00:00:03.150000,665.21,656.35,0.1403,3.974,,307.1,344.5,scroll,1,genuine
305,1,S001G002,2026-01-23T00:00:03.200000,682.6,397.52,0.1442,4.003,,330.1,131.3,move,3,genuine
306,1,S001G002,2026-01-23T00:00:03.250000,329.56,994.68,0.1534,3.877,,206.1,2.9,move,3,genuine
307,1,S001G002,2026-01-23T00:00:03.300000,613.4,834.03,0.115,3.123,91.64,371.0,23.9,click,0,genuine
308,1,S001G002,2026-01-23T00:00:03.350000,508.5,553.17,0.0991,3.639,,-309.7,171.0,move,0,genuine
309,1,S001G002,2026-01-23T00:00:03.400000,658.5,808.58,0.1694,3.438,,-222.1,151.2,move,5,genuine
310,1,S001G002,2026-01-23T00:00:03.450000,570.73,906.05,0.2514,3.851,,-239.5,-31.3,move,3,genuine
311,1,S001G002,2026-01-23T00:00:03.500000,421.95,726.52,0.1343,3.384,,-35.1,-55.2,move,1,genuine
312,1,S001G002,2026-01-23T00:00:03.550000,505.69,679.25,0.1227,4.15,,104.9,-162.2,move,3,genuine
313,1,S001G002,2026-01-23T00:00:03.600000,555.86,735.73,0.1742,3.546,,-381.8,265.0,move,3,genuine
314,1,S001G002,2026-01-23T00:00:03.650000,496.89,1298.48,0.1587,3.734,95.44,600.0,54.1,click,2,genuine
315,1,S001G002,2026-01-23T00:00:03.700000,342.92,627.31,0.2196,3.691,,-194.2,46.7,scroll,5,genuine
316,1,S001G002,2026-01-23T00:00:03.750000,617.13,680.41,0.0971,3.564,,-281.8,248.6,move,3,genuine
317,1,S001G002,2026-01-23T00:00:03.800000,353.95,756.56,0.1203,3.545,,-138.3,20.1,move,0,genuine
318,1,S001G002,2026-01-23T00:00:03.850000,435.86,958.25,0.187,2.64,,-182.3,-28.1,move,5,genuine
319,1,S001G002,2026-01-23T00:00:03.900000,579.78,984.59,0.1989,2.834,87.45,63.3,56.9,click,1,genuine
320,1,S001G002,2026-01-23T00:00:03.950000,487.78,675.15,0.1943,3.603,,196.0,95.7,move,5,genuine
321,1,S001G002,2026-01-23T00:00:04,621.43,1023.13,0.1434,3.999,,4.2,35.3,move,0,genuine
322,1,S001G002,2026-01-23T00:00:04.050000,729.04,620.78,0.1792,4.037,126.21,-361.2,-69.7,click,4,genuine
323,1,S001G002,2026-01-23T00:00:04.100000,364.28,500.45,0.2389,3.8,,-313.3,-130.8,move,3,genuine
324,1,S001G002,2026-01-23T00:00:04.150000,621.04,663.12,0.1113,3.364,,-11.3,35.9,move,5,genuine
325,1,S001G002,2026-01-23T00:00:04.200000,542.7,775.55,0.1608,3.681,,302.5,-83.2,move,0,genuine
326,1,S001G002,2026-01-23T00:00:04.250000,530.62,854.91,0.1325,4.48,,22.5,197.4,move,4,genuine
327,1,S001G002,2026-01-23T00:00:04.300000,375.38,729.6,0.0844,3.024,136.71,-331.5,120.0,click,0,genuine
328,1,S001G002,2026-01-23T00:00:04.350000,432.43,638.98,0.1591,2.847,,487.3,-145.8,move,5,genuine
329,1,S001G002,2026-01-23T00:00:04.400000,387.65,754.17,0.1245,3.568,,-223.1,-27.6,move,4,genuine
330,1,S001G002,2026-01-23T00:00:04.450000,782.67,758.92,0.1788,3.175,,241.0,11.1,move,0,genuine
331,1,S001G002,2026-01-23T00:00:04.500000,433.26,514.3,0.1435,3.407,,-105.1,81.8,move,5,genuine
332,1,S001G002,2026-01-23T00:00:04.550000,736.8,492.76,0.2004,3.432,63.5,135.0,9.0,click,2,genuine
333,1,S001G002,2026-01-23T00:00:04.600000,581.76,717.43,0.1439,3.146,,-227.3,-34.7,move,0,genuine
334,1,S001G002,2026-01-23T00:00:04.650000,487.04,771.8,0.1384,3.636,,-154.0,-97.1,move,2,genuine
335,1,S001G002,2026-01-23T00:00:04.700000,396.46,780.92,0.158,3.632,,-11.6,-44.0,move,0,genuine
336,1,S001G002,2026-01-23T00:00:04.750000,423.98,843.66,0.15,3.277,,260.8,126.5,move,2,genuine
337,1,S001G002,2026-01-23T00:00:04.800000,377.13,1140.15,0.2225,3.404,84.73,80.5,-30.7,click,2,genuine
338,1,S001G002,2026-01-23T00:00:04.850000,555.76,841.47,0.1781,2.924,,-26.6,-178.8,scroll,2,genuine
339,1,S001G002,2026-01-23T00:00:04.900000,501.0,943.86,0.2028,4.01,,-144.4,-21.9,move,5,genuine
340,1,S001G002,2026-01-23T00:00:04.950000,442.67,771.78,0.1547,3.794,120.19,227.6,183.9,click,3,genuine
341,1,S001G002,2026-01-23T00:00:05,620.61,785.13,0.1752,2.555,,-228.9,184.5,move,3,genuine
342,1,S001G002,2026-01-23T00:00:05.050000,533.08,856.39,0.1489,3.928,106.9,-229.7,194.3,click,5,genuine
343,1,S001G002,2026-01-23T00:00:05.100000,536.66,823.42,0.1087,4.273,,-35.4,3.2,scroll,2,genuine
344,1,S001G002,2026-01-23T00:00:05.150000,605.35,721.65,0.0857,3.712,104.56,-172.0,56.0,click,1,genuine
345,1,S001G002,2026-01-23T00:00:05.200000,558.25,1335.21,0.2523,3.647,,-149.5,-159.2,scroll,0,genuine
346,1,S001G002,2026-01-23T00:00:05.250000,605.99,643.83,0.1524,3.426,,-167.4,-102.5,move,1,genuine
347,1,S001G002,2026-01-23T00:00:05.300000,484.79,905.58,0.095,4.063,105.64,285.6,64.2,click,0,genuine
348,1,S001G002,2026-01-23T00:00:05.350000,538.92,595.82,0.1633,3.578,,68.4,23.0,move,2,genuine
349,1,S001G002,2026-01-23T00:00:05.400000,521.92,1081.7,0.1383,3.243,,120.6,38.8,move,5,genuine
350,1,S001G002,2026-01-23T00:00:05.450000,421.2,1029.7,0.1419,3.924,,122.8,-220.2,scroll,5,genuine
351,1,S001G002,2026-01-23T00:00:05.500000,477.79,659.93,0.2577,4.195,,466.1,-86.0,move,0,genuine
352,1,S001G002,2026-01-23T00:00:05.550000,490.15,853.95,0.1664,2.784,102.75,290.1,-5.8,click,5,genuine
353,1,S001G002,2026-01-23T00:00:05.600000,561.61,758.8,0.1804,4.396,,-13.7,-89.9,move,2,genuine
354,1,S001G002,2026-01-23T00:00:05.650000,532.82,880.4,0.0896,3.597,125.76,-54.1,-356.0,click,4,genuine
355,1,S001G002,2026-01-23T00:00:05.700000,514.39,160.91,0.2303,3.663,,193.2,142.9,move,0,genuine
356,1,S001G002,2026-01-23T00:00:05.750000,534.24,645.04,0.1577,3.6,,180.6,28.2,move,1,genuine
357,1,S001G002,2026-01-23T00:00:05.800000,558.64,693.65,0.1697,3.533,85.36,-216.0,178.5,click,1,genuine
358,1,S001G002,2026-01-23T00:00:05.850000,455.33,767.86,0.1324,2.985,,-525.6,90.8,move,5,genuine
359,1,S001G002,2026-01-23T00:00:05.900000,475.93,612.88,0.1827,3.804,128.93,172.4,-160.9,click,1,genuine
360,1,S001G002,2026-01-23T00:00:05.950000,683.89,946.13,0.2045,3.809,,250.2,49.3,move,1,genuine
361,1,S001G003,2026-03-25T00:00:00,581.87,705.11,0.1657,2.978,,77.6,56.6,move,2,genuine
362,1,S001G003,2026-03-25T00:00:00.050000,663.0,903.44,0.1687,2.613,117.24,148.0,206.0,click,1,genuine
363,1,S001G003,2026-03-25T00:00:00.100000,505.89,473.15,0.2267,3.709,,-132.7,300.3,move,2,genuine
364,1,S001G003,2026-03-25T00:00:00.150000,278.27,405.11,0.1917,3.477,,83.8,51.4,move,0,genuine
365,1,S001G003,2026-03-25T00:00:00.200000,573.73,583.48,0.2083,3.486,,-102.1,149.4,scroll,3,genuine
366,1,S001G003,2026-03-25T00:00:00.250000,361.95,394.36,0.1428,3.196,92.92,-180.0,33.4,click,1,genuine
367,1,S001G003,2026-03-25T00:00:00.300000,458.86,1208.53,0.2383,3.693,,-110.1,-112.5,move,3,genuine
368,1,S001G003,2026-03-25T00:00:00.350000,398.39,709.05,0.1375,3.96,,37.9,-202.8,move,0,genuine
369,1,S001G003,2026-03-25T00:00:00.400000,381.33,654.72,0.1758,4.075,,487.9,279.9,scroll,4,genuine
370,1,S001G003,2026-03-25T00:00:00.450000,488.11,818.06,0.2348,3.422,,17.5,132.9,scroll,1,genuine
371,1,S001G003,2026-03-25T00:00:00.500000,552.9,524.75,0.102,3.37,108.91,-42.3,-97.9,click,2,genuine
372,1,S001G003,2026-03-25T00:00:00.550000,412.72,547.97,0.149,2.338,,-10.8,-42.5,move,5,genuine
373,1,S001G003,2026-03-25T00:00:00.600000,533.74,848.99,0.1275,4.396,,147.4,-204.4,move,2,genuine
374,1,S001G003,2026-03-25T00:00:00.650000,461.93,769.12,0.125,4.059,,-21.5,87.1,move,3,genuine
375,1,S001G003,2026-03-25T00:00:00.700000,573.44,721.69,0.1721,2.833,,170.1,170.3,move,5,genuine
376,1,S001G003,2026-03-25T00:00:00.750000,524.15,525.26,0.1247,3.32,,79.0,5.0,move,3,genuine
377,1,S001G003,2026-03-25T00:00:00.800000,544.74,1118.8,0.1386,3.319,,-9.8,272.8,move,5,genuine
378,1,S001G003,2026-03-25T00:00:00.850000,451.69,616.77,0.1579,3.552,,-287.5,-120.3,move,2,genuine
379,1,S001G003,2026-03-25T00:00:00.900000,429.61,729.84,0.1121,4.539,,-287.5,41.0,move,2,genuine
380,1,S001G003,2026-03-25T00:00:00.950000,451.25,1107.27,0.1124,3.668,,174.2,-144.8,move,5,genuine
381,1,S001G003,2026-03-25T00:00:01,396.78,702.16,0.1729,3.39,,-63.0,-87.5,move,4,genuine
382,1,S001G003,2026-03-25T00:00:01.050000,391.11,962.08,0.1038,2.507,,-148.5,-70.1,move,5,genuine
383,1,S001G003,2026-03-25T00:00:01.100000,595.1,1018.31,0.1697,3.817,110.43,287.8,158.7,click,0,genuine
384,1,S001G003,2026-03-25T00:00:01.150000,459.98,696.03,0.0997,3.919,,92.6,87.5,move,3,genuine
385,1,S001G003,2026-03-25T00:00:01.200000,536.43,775.57,0.1522,3.607,,129.5,-2.5,move,1,genuine
386,1,S001G003,2026-03-25T00:00:01.250000,552.57,989.37,0.1998,4.119,,-92.3,-98.1,move,4,genuine
387,1,S001G003,2026-03-25T00:00:01.300000,657.95,781.85,0.2027,3.204,,-220.7,-91.7,move,3,genuine
388,1,S001G003,2026-03-25T00:00:01.350000,376.45,984.3,0.1273,3.163,,131.0,-11.3,move,5,genuine
389,1,S001G003,2026-03-25T00:00:01.400000,668.57,750.34,0.1098,3.949,,-43.6,177.0,move,4,genuine
390,1,S001G003,2026-03-25T00:00:01.450000,541.58,1077.53,0.1445,3.902,,-235.6,-27.0,move,3,genuine
391,1,S001G003,2026-03-25T00:00:01.500000,415.28,488.15,0.1962,4.305,,-173.0,-197.4,scroll,1,genuine
392,1,S001G003,2026-03-25T00:00:01.550000,439.91,770.32,0.1152,2.931,,-371.2,-33.7,move,3,genuine
393,1,S001G003,2026-03-25T00:00:01.600000,411.83,686.14,0.1874,3.322,,-141.8,79.6,move,5,genuine
394,1,S001G003,2026-03-25T00:00:01.650000,527.39,1229.94,0.108,3.634,,74.1,-57.1,move,3,genuine
395,1,S001G003,2026-03-25T00:00:01.700000,648.34,862.21,0.1604,4.376,,-273.3,-32.2,move,4,genuine
396,1,S001G003,2026-03-25T00:00:01.750000,538.24,591.64,0.1399,2.06,,-319.6,84.6,move,1,genuine
397,1,S001G003,2026-03-25T00:00:01.800000,409.56,604.51,0.1349,3.21,,-257.0,158.4,scroll,5,genuine
398,1,S001G003,2026-03-25T00:00:01.850000,529.37,587.01,0.2063,2.768,,-382.1,-54.8,move,3,genuine
399,1,S001G003,2026-03-25T00:00:01.900000,789.25,900.36,0.1517,3.452,,114.6,91.1,scroll,2,genuine
400,1,S001G003,2026-03-25T00:00:01.950000,538.25,621.15,0.1081,4.557,,-65.8,158.5,move,5,genuine
401,1,S001G003,2026-03-25T00:00:02,345.57,746.82,0.2046,3.458,,-199.8,50.6,move,5,genuine
402,1,S001G003,2026-03-25T00:00:02.050000,485.64,671.01,0.1511,2.88,,20.8,216.3,move,0,genuine
403,1,S001G003,2026-03-25T00:00:02.100000,651.38,1028.9,0.2382,2.762,110.73,128.7,166.6,click,3,genuine
404,1,S001G003,2026-03-25T00:00:02.150000,785.83,917.12,0.1012,4.493,103.25,-13.5,183.4,click,5,genuine
405,1,S001G003,2026-03-25T00:00:02.200000,496.69,418.22,0.1635,4.4,97.71,272.2,55.5,click,2,genuine
406,1,S001G003,2026-03-25T00:00:02.250000,336.32,795.75,0.1184,3.731,,423.0,80.8,move,4,genuine
407,1,S001G003,2026-03-25T00:00:02.300000,643.52,1197.7,0.1504,3.284,,86.6,6.1,move,5,genuine
408,1,S001G003,2026-03-25T00:00:02.350000,551.36,815.65,0.2081,2.691,132.89,248.1,385.1,click,4,genuine
409,1,S001G003,2026-03-25T00:00:02.400000,573.49,739.51,0.1274,3.637,,-297.2,219.6,scroll,5,genuine
410,1,S001G003,2026-03-25T00:00:02.450000,576.73,843.25,0.1554,3.155,,278.7,15.4,move,3,genuine
411,1,S001G003,2026-03-25T00:00:02.500000,665.99,793.12,0.1309,3.663,,244.3,81.9,move,1,genuine
412,1,S001G003,2026-03-25T00:00:02.550000,596.99,569.42,0.1789,3.981,,257.7,6.7,move,3,genuine
413,1,S001G003,2026-03-25T00:00:02.600000,418.87,806.76,0.1277,3.062,,103.0,-286.0,move,4,genuine
414,1,S001G003,2026-03-25T00:00:02.650000,500.37,667.73,0.2347,3.6,,188.2,40.5,move,5,genuine
415,1,S001G003,2026-03-25T00:00:02.700000,526.71,732.77,0.2032,3.762,,175.7,-114.0,move,2,genuine
416,1,S001G003,2026-03-25T00:00:02.750000,478.32,1019.87,0.1318,3.503,,398.8,-28.4,move,2,genuine
417,1,S001G003,2026-03-25T00:00:02.800000,369.5,801.15,0.1877,4.335,98.66,202.2,-70.0,click,1,genuine
418,1,S001G003,2026-03-25T00:00:02.850000,546.03,1006.72,0.1824,3.959,,106.9,215.5,move,1,genuine
419,1,S001G003,2026-03-25T00:00:02.900000,280.84,1060.76,0.1684,3.655,,-159.5,299.1,move,2,genuine
420,1,S001G003,2026-03-25T00:00:02.950000,823.16,516.28,0.1745,4.231,,-132.3,-124.8,move,0,genuine
421,1,S001G003,2026-03-25T00:00:03,506.7,659.62,0.134,3.364,,43.2,-251.4,move,2,genuine
422,1,S001G003,2026-03-25T00:00:03.050000,521.5,740.47,0.0352,3.693,,292.9,44.6,move,1,genuine
423,1,S001G003,2026-03-25T00:00:03.100000,433.36,888.01,0.1068,2.935,,-81.3,-252.9,scroll,5,genuine
424,1,S001G003,2026-03-25T00:00:03.150000,373.58,1021.66,0.1485,2.303,,38.6,230.8,move,2,genuine
425,1,S001G003,2026-03-25T00:00:03.200000,607.96,1000.24,0.1231,3.403,,23.3,13.0,move,0,genuine
426,1,S001G003,2026-03-25T00:00:03.250000,466.68,665.31,0.1585,2.991,,298.9,219.7,move,3,genuine
427,1,S001G003,2026-03-25T00:00:03.300000,630.31,909.61,0.1707,4.467,,156.2,-64.3,move,2,genuine
428,1,S001G003,2026-03-25T00:00:03.350000,476.56,760.77,0.1387,3.791,,-99.7,86.8,move,1,genuine
429,1,S001G003,2026-03-25T00:00:03.400000,506.7,636.29,0.1698,4.469,,169.3,200.4,move,1,genuine
430,1,S001G003,2026-03-25T00:00:03.450000,492.94,1041.84,0.1768,4.468,,97.1,87.8,move,1,genuine
431,1,S001G003,2026-03-25T00:00:03.500000,537.17,773.35,0.1727,3.775,,-318.9,48.5,move,0,genuine
432,1,S001G003,2026-03-25T00:00:03.550000,512.08,1072.38,0.1045,3.219,,-121.2,-65.3,move,5,genuine
433,1,S001G003,2026-03-25T00:00:03.600000,564.12,410.24,0.205,3.462,109.68,-71.9,-0.7,click,2,genuine
434,1,S001G003,2026-03-25T00:00:03.650000,627.89,1123.13,0.2184,3.157,,79.9,266.2,move,1,genuine
435,1,S001G003,2026-03-25T00:00:03.700000,424.98,893.02,0.1505,3.179,,-175.0,7.4,move,2,genuine
436,1,S001G003,2026-03-25T00:00:03.750000,467.59,1052.93,0.1832,4.124,,-107.7,345.4,move,0,genuine
437,1,S001G003,2026-03-25T00:00:03.800000,477.64,496.29,0.1203,3.444,,-19.9,29.4,scroll,2,genuine
438,1,S001G003,2026-03-25T00:00:03.850000,585.51,792.43,0.1449,3.674,,-486.4,262.8,move,3,genuine
439,1,S001G003,2026-03-25T00:00:03.900000,630.31,765.45,0.191,3.433,,-199.3,280.8,move,2,genuine
440,1,S001G003,2026-03-25T00:00:03.950000,532.68,620.76,0.153,3.44,,447.2,-85.2,move,5,genuine
441,1,S001G003,2026-03-25T00:00:04,451.06,1058.96,0.1244,3.276,111.45,110.4,-221.3,click,1,genuine
442,1,S001G003,2026-03-25T00:00:04.050000,620.5,765.46,0.1291,4.52,,-355.8,166.9,scroll,2,genuine
443,1,S001G003,2026-03-25T00:00:04.100000,416.56,845.17,0.1753,3.823,,-38.8,9.1,scroll,2,genuine
444,1,S001G003,2026-03-25T00:00:04.150000,298.14,491.3,0.1775,4.201,,-216.2,227.6,move,4,genuine
445,1,S001G003,2026-03-25T00:00:04.200000,359.38,934.5,0.1679,3.353,,-68.2,90.4,move,1,genuine
446,1,S001G003,2026-03-25T00:00:04.250000,454.29,599.31,0.1649,2.882,,15.1,171.1,move,2,genuine
447,1,S001G003,2026-03-25T00:00:04.300000,458.94,913.01,0.1101,3.393,,-131.3,-46.3,move,3,genuine
448,1,S001G003,2026-03-25T00:00:04.350000,571.08,811.98,0.1288,3.624,120.07,4.4,25.4,click,4,genuine
449,1,S001G003,2026-03-25T00:00:04.400000,615.4,462.08,0.1817,3.09,,20.8,11.5,move,0,genuine
450,1,S001G003,2026-03-25T00:00:04.450000,639.44,877.58,0.1715,3.066,87.1,58.0,-202.7,click,4,genuine
451,1,S001G003,2026-03-25T00:00:04.500000,601.29,932.67,0.1625,4.022,,174.7,-185.0,move,4,genuine
452,1,S001G003,2026-03-25T00:00:04.550000,421.87,685.15,0.1607,2.49,,319.8,226.3,scroll,3,genuine
453,1,S001G003,2026-03-25T00:00:04.600000,446.35,820.77,0.1628,3.055,,-79.8,6.1,move,0,genuine
454,1,S001G003,2026-03-25T00:00:04.650000,692.45,783.88,0.1597,2.814,108.02,120.9,64.6,click,3,genuine
455,1,S001G003,2026-03-25T00:00:04.700000,626.64,651.49,0.211,2.955,,27.5,-25.0,move,1,genuine
456,1,S001G003,2026-03-25T00:00:04.750000,316.24,536.61,0.1737,2.599,,181.4,299.6,scroll,3,genuine
